item_id,name,category,price,old_price,sellable_online,link,other_colors,short_description,designer,depth,height,width
89297677,JONAXEL,Wardrobes,SR815,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-storage-combination-white-s89297677/,No,"Storage combination, white,",IKEA of Sweden,,,
59399045,VIMLE,Sofas,"SR3,175",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-3-seat-sofa-hallarp-beige-s59399045/,Yes,"3-seat sofa, Hallarp beige",Unknown,,,
59408592,GRÖNLID,Armchairs & chaise longues,"SR3,075",No old price,FALSE,https://www.ikea.com/sa/en/p/groenlid-cvr-crnr-sofa-5-seat-w-chaise-lng-sporda-dark-grey-s59408592/,Yes,"Cvr crnr sofa, 5-seat w chaise lng, Sporda dark grey",Unknown,,,
39477157,VIMLE,Armchairs & chaise longues,"SR2,015",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-armchair-gunnared-medium-grey-s39477157/,Yes,"Armchair, Gunnared medium grey",Unknown,,,
29495034,SAGSTUA,Beds,SR695,SR720,TRUE,https://www.ikea.com/sa/en/p/sagstua-bed-frame-white-lindbaden-s29495034/,No,"Bed frame, white/Lindbåden,",Unknown,,,
60512663,TOLKNING,Room dividers,SR695,No old price,TRUE,https://www.ikea.com/sa/en/p/tolkning-room-divider-handmade-rattan-60512663/,No,"Room divider, handmade rattan,",Nike Karlsson,,170,150
69398620,BILLY / BRIMNES,TV & media furniture,"SR2,243",No old price,FALSE,https://www.ikea.com/sa/en/p/billy-brimnes-tv-storage-combination-white-s69398620/,No,"TV storage combination, white,",Unknown,,,
9503191,LÄKTARE,Chairs,SR375,No old price,TRUE,https://www.ikea.com/sa/en/p/laektare-conference-chair-birch-veneer-white-s09503191/,No,"Conference chair, birch veneer/white",Unknown,,,
69523582,TROFAST,Nursery furniture,SR295,No old price,FALSE,https://www.ikea.com/sa/en/p/trofast-storage-combination-w-boxes-trays-light-white-stained-pine-grey-white-s69523582/,Yes,"Storage combination w boxes/trays, light white stained pine grey/white,",Unknown,,,
19510902,JÄTTEBO,Sofas,"SR9,040","SR9,055",TRUE,https://www.ikea.com/sa/en/p/jaettebo-4-seat-mod-sofa-w-chaise-longue-right-with-headrest-tonerud-grey-s19510902/,Yes,"4-seat mod sofa w chaise longue, right with headrest/Tonerud grey",Unknown,,,
80035920,FÖRHÖJA,Trolleys,SR849,No old price,TRUE,https://www.ikea.com/sa/en/p/foerhoeja-kitchen-trolley-birch-80035920/,No,"Kitchen trolley, birch,",Nike Karlsson,100,90,43
49412165,BESTÅ,TV & media furniture,"SR4,515",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-white-lappviken-white-clear-glass-s49412165/,Yes,"TV storage combination/glass doors, white/Lappviken white clear glass,",Unknown,,,
79494471,EKET,Cabinets & cupboards,SR732,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-combination-with-feet-white-grey-light-green-s79494471/,No,"Cabinet combination with feet, white/grey/light green,",Unknown,,,
99157983,NESTTUN,Beds,SR895,SR300,TRUE,https://www.ikea.com/sa/en/p/nesttun-bed-frame-white-s99157983/,No,"Bed frame, white,",David Wahl/IKEA of Sweden,,,
39443488,ESSEBODA,Sofas,"SR2,495","SR2,595",TRUE,https://www.ikea.com/sa/en/p/esseboda-2-seat-sofa-knaebaeck-anthracite-birch-s39443488/,Yes,"2-seat sofa, Knäbäck/anthracite birch",Unknown,,,
60178887,BEKVÄM,Dining furniture,SR89,No old price,TRUE,https://www.ikea.com/sa/en/p/bekvaem-step-stool-beech-60178887/,No,"Step stool, beech,",Nike Karlsson,39,50,43
80485098,TROTTEN,Chests of drawers & drawer units,SR375,No old price,TRUE,https://www.ikea.com/sa/en/p/trotten-drawer-unit-w-3-drawers-on-castors-white-80485098/,No,"Drawer unit w 3 drawers on castors, white",Francis Cayouette,47,56,40
99388441,HAUGA,TV & media furniture,"SR2,785",No old price,TRUE,https://www.ikea.com/sa/en/p/hauga-tv-storage-combination-grey-s99388441/,Yes,"TV/storage combination, grey,",Ola Wihlborg,,,
70366784,SONGESAND,Chests of drawers & drawer units,SR895,No old price,TRUE,https://www.ikea.com/sa/en/p/songesand-chest-of-6-drawers-brown-70366784/,No,"Chest of 6 drawers, brown,",IKEA of Sweden,50,126,82
9326042,BERGSHULT / SANDSHULT,Bookcases & shelving units,SR175,No old price,TRUE,https://www.ikea.com/sa/en/p/bergshult-sandshult-wall-shelf-white-white-stained-aspen-s09326042/,Yes,"Wall shelf, white/white stained aspen,",IKEA of Sweden,,,
19328578,BESTÅ,TV & media furniture,"SR1,445",No old price,FALSE,https://www.ikea.com/sa/en/p/besta-tv-bench-white-hanviken-white-s19328578/,Yes,"TV bench, white/Hanviken white,",IKEA of Sweden/Marcus Arvonen,,,
89259840,MÖRBYLÅNGA / VOLFGANG,Dining furniture,"SR4,795",No old price,TRUE,https://www.ikea.com/sa/en/p/moerbylanga-volfgang-table-and-4-chairs-brown-gunnared-medium-grey-s89259840/,No,"Table and 4 chairs, brown/Gunnared medium grey,",S Lanneskog/J Marnell,,,
9471741,BROR,Bookcases & shelving units,SR675,No old price,TRUE,https://www.ikea.com/sa/en/p/bror-shelving-unit-black-s09471741/,No,"Shelving unit, black,",Unknown,,,
29481895,PAX / FORSAND,Wardrobes,"SR1,970","SR2,170",TRUE,https://www.ikea.com/sa/en/p/pax-forsand-wardrobe-combination-white-white-s29481895/,No,"Wardrobe combination, white/white,",Unknown,,,
29488788,BESTÅ,TV & media furniture,"SR3,165",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-glass-doors-white-selsviken-high-gloss-white-clear-glass-s29488788/,Yes,"TV storage combination/glass doors, white/Selsviken high-gloss/white clear glass,",Unknown,,,
99476796,BESTÅ,TV & media furniture,"SR3,495",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-storage-combination-white-lappviken-s99476796/,No,"TV storage combination, white/Lappviken,",Unknown,,,
69420305,BESTÅ,TV & media furniture,"SR1,730",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-with-drawers-and-door-white-kallviken-dark-grey-s69420305/,Yes,"TV bench with drawers and door, white/Kallviken dark grey,",Unknown,,,
39485826,HAUGA,Beds,"SR3,825",No old price,TRUE,https://www.ikea.com/sa/en/p/hauga-bedroom-furniture-set-of-5-vissle-grey-s39485826/,No,"Bedroom furniture, set of 5, Vissle grey,",Unknown,,,
20569232,HATTÅSEN,Chests of drawers & drawer units,SR125,No old price,TRUE,https://www.ikea.com/sa/en/p/hattasen-bedside-table-shelf-unit-light-beige-20569232/,Yes,"Bedside table/shelf unit, light beige",Zhelin Lian,43,58,27
99432967,PAX / MEHAMN,Wardrobes,"SR2,425","SR2,475",TRUE,https://www.ikea.com/sa/en/p/pax-mehamn-wardrobe-combination-white-double-sided-white-stained-oak-effect-s99432967/,No,"Wardrobe combination, white/double sided white stained oak effect,",Unknown,,,
90416014,TOMMARYD,Dining furniture,SR395,No old price,TRUE,https://www.ikea.com/sa/en/p/tommaryd-table-top-anthracite-90416014/,Yes,"Table top, anthracite,",Maja Ganszyniec,130,,70
69336359,EKET,Chests of drawers & drawer units,SR229,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-cabinet-with-glass-door-dark-grey-s69336359/,Yes,"Wall cabinet with glass door, dark grey,",IKEA of Sweden/Jon Karlsson,,,
29287445,BILLY / OXBERG,Bookcases & shelving units,SR778,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-with-glass-door-white-glass-s29287445/,Yes,"Bookcase with glass door, white/glass,",IKEA of Sweden,,,
40498432,TULLSTORP,Dining furniture,SR495,No old price,TRUE,https://www.ikea.com/sa/en/p/tullstorp-cabinet-grey-40498432/,No,"Cabinet, grey,",Friso Wiersma,35,89,99
20305707,BUSUNGE,Nursery furniture,SR995,No old price,TRUE,https://www.ikea.com/sa/en/p/busunge-wardrobe-white-20305707/,No,"Wardrobe, white,",Carl Öjerstam,52,139,80
79544268,DANDERYD / DANDERYD,Dining furniture,"SR3,673",No old price,TRUE,https://www.ikea.com/sa/en/p/danderyd-danderyd-table-and-6-chairs-white-vissle-grey-s79544268/,Yes,"Table and 6 chairs, white/Vissle grey,",Unknown,,,
80488737,VIHALS,Chests of drawers & drawer units,SR245,No old price,TRUE,https://www.ikea.com/sa/en/p/vihals-bedside-table-white-80488737/,No,"Bedside table, white,",Ola Wihlborg,37,58,37
49408941,GRÖNLID,Armchairs & chaise longues,SR930,No old price,TRUE,https://www.ikea.com/sa/en/p/groenlid-cover-for-2-seat-sofa-bed-ljungen-light-red-s49408941/,Yes,"Cover for 2-seat sofa-bed, Ljungen light red",Unknown,,,
250249,VITTSJÖ,Tables & desks,SR139,No old price,FALSE,https://www.ikea.com/sa/en/p/vittsjoe-laptop-stand-black-brown-glass-00250249/,No,"Laptop stand, black-brown/glass,",Johan Kroon,55,65,35
69297287,JONAXEL,Bookcases & shelving units,SR510,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-open-storage-combination-white-s69297287/,No,"Open storage combination, white,",IKEA of Sweden,,,
89305842,SÖDERHAMN,Sofas,"SR6,710",No old price,TRUE,https://www.ikea.com/sa/en/p/soederhamn-corner-sofa-4-seat-with-open-end-viarp-beige-brown-s89305842/,Yes,"Corner sofa, 4-seat, with open end/Viarp beige/brown",Ola Wihlborg,,,
39412707,BESTÅ,Dining furniture,"SR2,205",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-storage-combination-with-drawers-white-selsviken-stubbarp-high-gloss-white-s39412707/,Yes,"Storage combination with drawers, white/Selsviken/Stubbarp high-gloss/white,",Unknown,,,
30318163,IVAR,Cabinets & cupboards,SR60,SR70,TRUE,https://www.ikea.com/sa/en/p/ivar-shelf-pine-30318163/,No,"Shelf, pine,",IKEA of Sweden,30,,83
70472930,KABBARP,Cabinets & cupboards,SR35,No old price,TRUE,https://www.ikea.com/sa/en/p/kabbarp-leg-white-70472930/,No,"Leg, white,",Friso Wiersma,5,11,5
333947,EKET,Chests of drawers & drawer units,SR549,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-with-2-drawers-white-00333947/,No,"Cabinet with 2 drawers, white,",Jon Karlsson,35,35,70
39506602,MYLLRA,Nursery furniture,"SR3,790",No old price,TRUE,https://www.ikea.com/sa/en/p/myllra-2-piece-baby-furniture-set-pale-pink-s39506602/,No,"2-piece baby furniture set, pale pink,",Unknown,,,
430019,HEMNES,Chests of drawers & drawer units,SR125,SR495,TRUE,https://www.ikea.com/sa/en/p/hemnes-glass-top-transparent-00430019/,No,"Glass top, transparent,",IKEA of Sweden,54,,38
50487876,IDANÄS,Dining furniture,SR699,No old price,TRUE,https://www.ikea.com/sa/en/p/idanaes-console-table-dark-brown-stained-50487876/,Yes,"Console table, dark brown stained,",Francis Cayouette,104,95,32
29494949,LEIRVIK,Beds,"SR1,145",No old price,TRUE,https://www.ikea.com/sa/en/p/leirvik-bed-frame-white-lindbaden-s29494949/,No,"Bed frame, white/Lindbåden,",Unknown,,,
60214159,MALM,Tables & desks,SR945,No old price,TRUE,https://www.ikea.com/sa/en/p/malm-desk-white-60214159/,Yes,"Desk, white,",Unknown,65,73,140
39436751,MICKE/ÖRFJÄLL / KALLAX,Tables & desks,"SR1,173",No old price,TRUE,https://www.ikea.com/sa/en/p/micke-oerfjaell-kallax-desk-and-storage-combination-and-swivel-chair-white-blue-black-s39436751/,No,"Desk and storage combination, and swivel chair white/blue/black",Unknown,,,
49494910,HEMNES,Beds,"SR1,745",No old price,TRUE,https://www.ikea.com/sa/en/p/hemnes-bed-frame-white-stain-lindbaden-s49494910/,Yes,"Bed frame, white stain/Lindbåden,",Unknown,,,
79484896,STRANDTORP / TOBIAS,Furniture sets,"SR5,193",No old price,TRUE,https://www.ikea.com/sa/en/p/strandtorp-tobias-table-and-6-chairs-brown-brown-red-chrome-plated-s79484896/,Yes,"Table and 6 chairs, brown/brown/red chrome-plated,",Unknown,,,
60430021,HEMNES,Chests of drawers & drawer units,SR150,"SR1,495",TRUE,https://www.ikea.com/sa/en/p/hemnes-glass-top-transparent-60430021/,No,"Glass top, transparent,",IKEA of Sweden,108,,50
29509998,MÅLSKYTT / KRILLE,Tables & desks,SR635,No old price,TRUE,https://www.ikea.com/sa/en/p/malskytt-krille-desk-birch-veneer-black-s29509998/,Yes,"Desk, birch veneer/black,",Unknown,,,
79019087,MALM,Beds,"SR1,375",No old price,TRUE,https://www.ikea.com/sa/en/p/malm-bed-frame-high-white-loenset-s79019087/,Yes,"Bed frame, high, white/Lönset,",Eva Lilja Löwenhielm/IKEA of Sweden,,,
79436966,PLATSA,Wardrobes,"SR3,245","SR3,415",FALSE,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-3-doors-6-drawers-white-fonnes-white-s79436966/,No,"Wardrobe with 3 doors+6 drawers, white/Fonnes white,",Unknown,,,
99157474,BRIMNES,Beds,"SR2,275","SR2,425",TRUE,https://www.ikea.com/sa/en/p/brimnes-bed-frame-w-storage-and-headboard-white-leirsund-s99157474/,No,"Bed frame w storage and headboard, white/Leirsund,",IKEA of Sweden/K Hagberg/M Hagberg,,,
49483412,MALM,Beds,"SR1,037",No old price,TRUE,https://www.ikea.com/sa/en/p/malm-bedroom-furniture-set-of-3-white-s49483412/,No,"Bedroom furniture, set of 3, white",Unknown,,,
69495027,SAGSTUA,Beds,SR995,"SR1,025",TRUE,https://www.ikea.com/sa/en/p/sagstua-bed-frame-black-lindbaden-s69495027/,Yes,"Bed frame, black/Lindbåden,",Unknown,,,
50516063,TROFAST,Nursery furniture,SR130,SR150,TRUE,https://www.ikea.com/sa/en/p/trofast-frame-white-50516063/,Yes,"Frame, white,",Studio Copenhagen,44,56,34
99435937,BESTÅ,TV & media furniture,"SR2,398",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-and-drawers-black-brown-lappviken-stubbarp-light-grey-brown-s99435937/,Yes,"TV bench with doors and drawers, black-brown/Lappviken/Stubbarp light grey-brown,",Unknown,,,
80391844,DUVHOLMEN,Outdoor furniture,SR50,SR50,TRUE,https://www.ikea.com/sa/en/p/duvholmen-inner-cushion-for-chair-cushion-outdoor-grey-80391844/,No,"Inner cushion for chair cushion, outdoor grey,",IKEA of Sweden,44,,44
39254208,SAGSTUA,Beds,,No old price,TRUE,https://www.ikea.com/sa/en/p/sagstua-bed-frame-white-s39254208/,Yes,"Bed frame, white,",IKEA of Sweden/Paulin Machado,,,
9480854,TROFAST,Nursery furniture,SR690,SR770,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-light-white-stained-pine-light-green-grey-s09480854/,Yes,"Storage combination, light white stained pine/light green-grey,",Unknown,,,
59494962,MALM,Beds,"SR1,025","SR1,045",TRUE,https://www.ikea.com/sa/en/p/malm-bed-frame-high-white-lindbaden-s59494962/,Yes,"Bed frame, high, white/Lindbåden,",Unknown,,,
79305102,JONAXEL,Wardrobes,SR930,No old price,TRUE,https://www.ikea.com/sa/en/p/jonaxel-wardrobe-combination-white-s79305102/,No,"Wardrobe combination, white,",IKEA of Sweden,,,
30475025,ÖVERSIDAN,Wardrobes,SR99,No old price,TRUE,https://www.ikea.com/sa/en/p/oeversidan-led-wardrobe-lighting-strp-w-sensor-dimmable-white-30475025/,No,"LED wardrobe lighting strp w sensor, dimmable white,",Unknown,3,,
70475047,ÖVERSIDAN,Wardrobes,SR69,No old price,TRUE,https://www.ikea.com/sa/en/p/oeversidan-led-wardrobe-lighting-strp-w-sensor-dimmable-white-70475047/,No,"LED wardrobe lighting strp w sensor, dimmable white,",Unknown,3,,
39270326,LANDSKRONA,Sofas,"SR2,995",No old price,TRUE,https://www.ikea.com/sa/en/p/landskrona-3-seat-sofa-gunnared-light-green-wood-s39270326/,Yes,"3-seat sofa, Gunnared light green/wood",IKEA of Sweden/Tord Björklund,,,
395558,SANNIDAL,Cabinets & cupboards,SR195,SR15,TRUE,https://www.ikea.com/sa/en/p/sannidal-door-white-00395558/,No,"Door, white,",IKEA of Sweden,,180,60
461973,STARKVIND,Tables & desks,SR999,No old price,TRUE,https://www.ikea.com/sa/en/p/starkvind-table-with-air-purifier-stained-oak-veneer-white-smart-00461973/,Yes,"Table with air purifier, stained oak veneer/white smart",David Wahl,1,55,
59483906,STRANDMON,Armchairs & chaise longues,"SR1,340",No old price,TRUE,https://www.ikea.com/sa/en/p/strandmon-armchair-and-footstool-skiftebo-yellow-s59483906/,Yes,"Armchair and footstool, Skiftebo yellow",Unknown,,,
29324320,PLATSA,Wardrobes,"SR2,600","SR2,650",FALSE,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-6-drawers-white-fonnes-white-s29324320/,No,"Wardrobe with 6 drawers, white/Fonnes white,",IKEA of Sweden/Ola Wihlborg,,,
69415846,SUNDVIK,Nursery furniture,"SR2,640",No old price,TRUE,https://www.ikea.com/sa/en/p/sundvik-3-piece-baby-furniture-set-white-s69415846/,No,"3-piece baby furniture set, white",Unknown,,,
29324711,PAX / GRIMO,Wardrobes,"SR3,185","SR3,505",TRUE,https://www.ikea.com/sa/en/p/pax-grimo-wardrobe-combination-white-white-s29324711/,No,"Wardrobe combination, white/white,",Ehlén Johansson/IKEA of Sweden/Ola Wihlborg,,,
59499592,IDANÄS,Furniture sets,"SR5,034",No old price,TRUE,https://www.ikea.com/sa/en/p/idanaes-bedroom-furniture-set-of-4-white-s59499592/,Yes,"Bedroom furniture, set of 4, white,",Unknown,,,
39329384,EKET,Chests of drawers & drawer units,SR305,No old price,TRUE,https://www.ikea.com/sa/en/p/eket-wall-cabinet-with-2-drawers-dark-grey-s39329384/,Yes,"Wall cabinet with 2 drawers, dark grey,",IKEA of Sweden,,,
20331693,SPILDRA,Cabinets & cupboards,,No old price,TRUE,https://www.ikea.com/sa/en/p/spildra-top-for-storage-module-white-20331693/,No,"Top for storage module, white,",IKEA of Sweden,56,,60
30342078,REGISSÖR,Cabinets & cupboards,"SR2,995",No old price,TRUE,https://www.ikea.com/sa/en/p/regissoer-glass-door-cabinet-white-30342078/,Yes,"Glass-door cabinet, white,",K Hagberg/M Hagberg,38,203,118
89305620,SÖDERHAMN,Armchairs & chaise longues,"SR2,095",No old price,TRUE,https://www.ikea.com/sa/en/p/soederhamn-chaise-longue-viarp-beige-brown-s89305620/,Yes,"Chaise longue, Viarp beige/brown",Ola Wihlborg,,,
79552908,KALLAX,Bookcases & shelving units,SR927,"SR1,007",TRUE,https://www.ikea.com/sa/en/p/kallax-shelving-unit-with-2-doors-with-2-shelf-inserts-white-s79552908/,No,"Shelving unit, with 2 doors/with 2 shelf inserts white,",Unknown,,,
99287772,SOLLERÖN,Outdoor furniture,"SR3,340","SR3,370",FALSE,https://www.ikea.com/sa/en/p/solleroen-3-seat-modular-sofa-outdoor-dark-grey-froesoen-duvholmen-dark-grey-s99287772/,Yes,"3-seat modular sofa, outdoor, dark grey/Frösön/Duvholmen dark grey,",Eva Lilja Löwenhielm/IKEA of Sweden/Jonas Hultqvist,,,
29424372,PLATSA,Cabinets & cupboards,"SR1,805","SR1,825",TRUE,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-2-doors-white-fonnes-white-s29424372/,No,"Wardrobe with 2 doors, white/Fonnes white,",Unknown,,,
30491718,VIHALS,Dining furniture,SR895,No old price,TRUE,https://www.ikea.com/sa/en/p/vihals-sideboard-white-30491718/,No,"Sideboard, white,",Ola Wihlborg,37,75,140
20458842,IDANÄS,Wardrobes,"SR1,195",No old price,TRUE,https://www.ikea.com/sa/en/p/idanaes-open-wardrobe-white-20458842/,Yes,"Open wardrobe, white,",F Cayouette/J Karlsson,49,211,59
39429053,RÖNNINGE / LISABO,Furniture sets,"SR2,579",No old price,TRUE,https://www.ikea.com/sa/en/p/roenninge-lisabo-table-and-4-chairs-birch-birch-s39429053/,No,"Table and 4 chairs, birch/birch,",Unknown,,,
80340760,EKEDALEN,Dining furniture,SR299,No old price,TRUE,https://www.ikea.com/sa/en/p/ekedalen-chair-dark-brown-orrsta-light-grey-80340760/,Yes,"Chair, dark brown/Orrsta light grey",Ehlén Johansson,39,48,45
49157457,BRIMNES,Beds,"SR1,775","SR1,895",TRUE,https://www.ikea.com/sa/en/p/brimnes-bed-frame-w-storage-and-headboard-white-loenset-s49157457/,No,"Bed frame w storage and headboard, white/Lönset,",IKEA of Sweden/K Hagberg/M Hagberg,,,
19046786,BESTÅ,Cabinets & cupboards,SR325,No old price,TRUE,https://www.ikea.com/sa/en/p/besta-shelf-unit-with-door-black-brown-lappviken-black-brown-s19046786/,Yes,"Shelf unit with door, black-brown/Lappviken black-brown,",IKEA of Sweden,,,
29503312,SPIKSMED,TV & media furniture,SR957,No old price,TRUE,https://www.ikea.com/sa/en/p/spiksmed-tv-storage-combination-s29503312/,No,"TV storage combination,",Unknown,,,
49306792,VIMLE,Armchairs & chaise longues,"SR4,095",No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-chaise-longue-grann-bomstad-black-s49306792/,No,"Chaise longue, Grann/Bomstad black",Ehlén Johansson,,,
50275558,OXBERG,Bookcases & shelving units,SR255,No old price,TRUE,https://www.ikea.com/sa/en/p/oxberg-panel-glass-door-white-50275558/,Yes,"Panel/glass door, white,",Unknown,,192,40
9489604,HYLTARP,Sofas,"SR3,195",No old price,TRUE,https://www.ikea.com/sa/en/p/hyltarp-2-seat-sofa-gransel-grey-brown-s09489604/,Yes,"2-seat sofa, Gransel grey-brown",Unknown,,,
29494869,TORPARÖ,Outdoor furniture,"SR1,395",No old price,TRUE,https://www.ikea.com/sa/en/p/torparoe-table-4-reclining-chairs-outdoor-white-white-grey-s29494869/,No,"Table+4 reclining chairs, outdoor, white/white/grey,",Unknown,,,
30534586,HISHULT,Cabinets & cupboards,SR45,No old price,TRUE,https://www.ikea.com/sa/en/p/hishult-handle-porcelain-white-30534586/,No,"Handle, porcelain white,",K Hagberg/M Hagberg,37,,12
40495792,VIMLE,Armchairs & chaise longues,SR845,No old price,TRUE,https://www.ikea.com/sa/en/p/vimle-cover-for-3-seat-section-gunnared-medium-grey-40495792/,Yes,"Cover for 3-seat section, Gunnared medium grey",Ehlén Johansson,57,9,38
50474143,EKET,Chests of drawers & drawer units,SR115,SR57,TRUE,https://www.ikea.com/sa/en/p/eket-cabinet-grey-turquoise-50474143/,No,"Cabinet, grey-turquoise,",Jon Karlsson,25,35,35
10515800,LINDÅSEN,Bookcases & shelving units,SR69,No old price,TRUE,https://www.ikea.com/sa/en/p/lindasen-display-shelf-anthracite-10515800/,No,"Display shelf, anthracite,",Andreas Fredriksson,7,,75
99247173,HEMNES,Beds,"SR2,920",No old price,TRUE,https://www.ikea.com/sa/en/p/hemnes-bed-frame-with-4-storage-boxes-grey-stained-leirsund-s99247173/,Yes,"Bed frame with 4 storage boxes, grey stained/Leirsund,",IKEA of Sweden,,,
10565357,EKTORP,Armchairs & chaise longues,SR445,No old price,TRUE,https://www.ikea.com/sa/en/p/ektorp-cover-for-2-seat-sofa-kilanda-light-beige-10565357/,Yes,"Cover for 2-seat sofa, Kilanda light beige",IKEA of Sweden,57,9,38
30135658,GLENN,Dining furniture,SR579,No old price,TRUE,https://www.ikea.com/sa/en/p/glenn-bar-stool-white-chrome-plated-30135658/,No,"Bar stool, white/chrome-plated,",Marcus Arvonen,40,77,37
9336395,PAX / FORSAND/ÅHEIM,Wardrobes,"SR2,210","SR2,435",TRUE,https://www.ikea.com/sa/en/p/pax-forsand-aheim-wardrobe-combination-white-mirror-glass-s09336395/,No,"Wardrobe combination, white/mirror glass,",Ehlén Johansson/IKEA of Sweden,,,
20424362,FYRESDAL,Beds,SR845,SR495,TRUE,https://www.ikea.com/sa/en/p/fyresdal-day-bed-frame-black-20424362/,No,"Day-bed frame, black,",K Hagberg/M Hagberg,200,94,80
79478089,PAX / TYSSEDAL,Wardrobes,"SR8,400","SR9,330",FALSE,https://www.ikea.com/sa/en/p/pax-tyssedal-wardrobe-combination-white-white-s79478089/,No,"Wardrobe combination, white/white,",Unknown,,,
9422736,SKYTTA / MEHAMN,Wardrobes,"SR1,875","SR1,975",TRUE,https://www.ikea.com/sa/en/p/skytta-mehamn-sliding-door-combination-white-double-sided-white-stained-oak-effect-s09422736/,No,"Sliding door combination, white/double sided white stained oak effect,",Unknown,,,
410101,VIPPÄRT,Dining furniture,SR45,No old price,TRUE,https://www.ikea.com/sa/en/p/vippaert-chair-cushion-beige-00410101/,No,"Chair cushion, beige,",IKEA of Sweden,38,,38
89287433,BILLY / OXBERG,Bookcases & shelving units,SR788,No old price,TRUE,https://www.ikea.com/sa/en/p/billy-oxberg-bookcase-w-hght-ext-ut-pnl-glss-drs-white-glass-s89287433/,No,"Bookcase w hght ext ut/pnl/glss drs, white/glass,",IKEA of Sweden,,,
79515077,TROFAST,Nursery furniture,SR215,SR235,TRUE,https://www.ikea.com/sa/en/p/trofast-storage-combination-with-box-trays-grey-grey-light-red-s79515077/,No,"Storage combination with box/trays, grey grey/light red,",Unknown,,,
89449647,SÖDERHAMN,Armchairs & chaise longues,"SR2,140",No old price,TRUE,https://www.ikea.com/sa/en/p/soederhamn-armchair-fridtuna-light-beige-s89449647/,Yes,"Armchair, Fridtuna light beige",Unknown,,,
69325214,PLATSA,Cabinets & cupboards,"SR4,390","SR4,615",TRUE,https://www.ikea.com/sa/en/p/platsa-wardrobe-with-7-doors-6-drawers-white-fonnes-white-s69325214/,No,"Wardrobe with 7 doors+6 drawers, white/Fonnes white,",IKEA of Sweden/Ola Wihlborg,,,
39495057,TARVA,Beds,SR975,No old price,TRUE,https://www.ikea.com/sa/en/p/tarva-bed-frame-pine-lindbaden-s39495057/,No,"Bed frame, pine/Lindbåden,",Unknown,,,
79330663,BESTÅ,TV & media furniture,"SR1,210",No old price,TRUE,https://www.ikea.com/sa/en/p/besta-tv-bench-with-doors-black-brown-lappviken-black-brown-s79330663/,Yes,"TV bench with doors, black-brown/Lappviken black-brown,",IKEA of Sweden,,,
49432291,PAX / MEHAMN,Wardrobes,"SR2,970","SR3,300",FALSE,https://www.ikea.com/sa/en/p/pax-mehamn-wardrobe-combination-double-sided-beige-s49432291/,No,"Wardrobe combination, double sided beige,",Unknown,,,
59426157,SMÅSTAD / PLATSA,Nursery furniture,SR689,SR734,TRUE,https://www.ikea.com/sa/en/p/smastad-platsa-wardrobe-white-pale-turquoise-s59426157/,Yes,"Wardrobe, white/pale turquoise,",Unknown,,,
39442097,SÖDERHAMN,Armchairs & chaise longues,"SR2,155",No old price,TRUE,https://www.ikea.com/sa/en/p/soederhamn-armchair-gransel-natural-colour-s39442097/,Yes,"Armchair, Gransel natural colour",Unknown,,,
251135,LINNMON,Tables & desks,SR99,No old price,TRUE,https://www.ikea.com/sa/en/p/linnmon-table-top-white-00251135/,Yes,"Table top, white,",IKEA of Sweden,100,,60
79422733,SKYTTA / HOKKSUND/AULI,Wardrobes,"SR4,900","SR4,950",TRUE,https://www.ikea.com/sa/en/p/skytta-hokksund-auli-sliding-door-combination-aluminium-high-gloss-light-grey-mirror-glass-s79422733/,No,"Sliding door combination, aluminium/high-gloss light grey mirror glass,",Unknown,,,
59239504,NORDLI,Chests of drawers & drawer units,"SR2,325",No old price,TRUE,https://www.ikea.com/sa/en/p/nordli-chest-of-8-drawers-white-s59239504/,No,"Chest of 8 drawers, white,",Ola Wihlborg,,,
324561,TOSTERÖ,Outdoor furniture,SR99,SR49,TRUE,https://www.ikea.com/sa/en/p/tosteroe-parasol-cover-black-00324561/,No,"Parasol cover, black,",IKEA of Sweden,220,,
10264302,OLOV,Tables & desks,SR75,No old price,TRUE,https://www.ikea.com/sa/en/p/olov-leg-adjustable-white-10264302/,Yes,"Leg, adjustable, white",IKEA of Sweden,,90,
